latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
18.50652,-96.14056,333.46,0.56,0.52,2025-02-16,2008,N,nominal,2.0NRT,294.27,24.51,D
17.92762,-102.20154,335.26,0.4,0.37,2025-02-16,2008,N,nominal,2.0NRT,304.11,4.37,D
17.93046,-102.20585,342.3,0.4,0.37,2025-02-16,2008,N,nominal,2.0NRT,305.66,7.13,D
17.93275,-102.21394,330.76,0.4,0.37,2025-02-16,2008,N,low,2.0NRT,304.52,3.34,D
18.52278,-98.72786,344.66,0.39,0.44,2025-02-16,2008,N,nominal,2.0NRT,313.93,7.31,D
18.52358,-98.72749,342.95,0.39,0.44,2025-02-16,2008,N,nominal,2.0NRT,310.56,5.52,D
18.62837,-98.81107,342.91,0.39,0.44,2025-02-16,2008,N,nominal,2.0NRT,307.21,2.8,D
19.36756,-92.00304,333.54,0.54,0.68,2025-02-16,2008,N,nominal,2.0NRT,284.44,3.72,D
19.39633,-92.0374,348.41,0.53,0.67,2025-02-16,2008,N,nominal,2.0NRT,284.48,10.06,D
19.39587,-92.04263,328.5,0.53,0.67,2025-02-16,2008,N,nominal,2.0NRT,283.27,6.59,D
18.6205,-99.44179,339.6,0.53,0.42,2025-02-16,2010,N,nominal,2.0NRT,302.6,11.16,D
19.44677,-92.08195,345.46,0.53,0.67,2025-02-16,2010,N,nominal,2.0NRT,281.57,8.35,D
19.44632,-92.08715,329.73,0.53,0.67,2025-02-16,2010,N,nominal,2.0NRT,283.36,6.43,D
18.76674,-98.92289,340.09,0.57,0.43,2025-02-16,2010,N,nominal,2.0NRT,307.36,12.58,D
18.77073,-98.92347,337.76,0.57,0.43,2025-02-16,2010,N,nominal,2.0NRT,303.61,12.58,D
19.52339,-92.18708,334.56,0.52,0.67,2025-02-16,2010,N,nominal,2.0NRT,274.61,5.74,D
19.02271,-98.62367,337.42,0.4,0.44,2025-02-16,2010,N,nominal,2.0NRT,301.93,3.66,D
19.3503,-98.90252,334.22,0.39,0.44,2025-02-16,2010,N,nominal,2.0NRT,299.97,2.28,D
18.77724,-103.72061,337.41,0.38,0.36,2025-02-16,2010,N,nominal,2.0NRT,304.23,5.71,D
18.77669,-103.72424,335.89,0.38,0.36,2025-02-16,2010,N,nominal,2.0NRT,303.23,5.71,D
18.78,-103.7248,347.57,0.38,0.36,2025-02-16,2010,N,nominal,2.0NRT,306.04,5.71,D
18.78332,-103.72535,335.44,0.38,0.36,2025-02-16,2010,N,low,2.0NRT,306.39,3.67,D
19.00561,-102.3359,333.88,0.4,0.37,2025-02-16,2010,N,low,2.0NRT,306.69,1.89,D
19.04205,-102.27493,346.57,0.41,0.37,2025-02-16,2010,N,nominal,2.0NRT,305.11,12.3,D
19.08324,-102.23025,337.39,0.41,0.37,2025-02-16,2010,N,nominal,2.0NRT,300.86,3.21,D
19.11497,-102.37685,342.14,0.4,0.37,2025-02-16,2010,N,nominal,2.0NRT,311.38,2.89,D
19.11443,-102.38067,335.04,0.4,0.37,2025-02-16,2010,N,low,2.0NRT,309.07,2.89,D
18.97737,-103.4889,336.98,0.39,0.36,2025-02-16,2010,N,nominal,2.0NRT,310.15,19.59,D
18.97683,-103.49255,308.67,0.39,0.36,2025-02-16,2010,N,low,2.0NRT,311.41,17.35,D
19.76533,-99.87712,342.33,0.52,0.42,2025-02-16,2010,N,nominal,2.0NRT,310.36,21.15,D
19.76915,-99.87764,354.13,0.52,0.42,2025-02-16,2010,N,nominal,2.0NRT,313.67,21.15,D
19.76463,-99.86917,338.25,0.52,0.42,2025-02-16,2010,N,nominal,2.0NRT,307.74,8.63,D
19.76339,-99.87908,337.04,0.52,0.42,2025-02-16,2010,N,nominal,2.0NRT,307.84,8.5,D
19.76783,-99.87465,336.92,0.52,0.42,2025-02-16,2010,N,nominal,2.0NRT,309.62,8.63,D
19.76721,-99.87961,348.75,0.52,0.42,2025-02-16,2010,N,nominal,2.0NRT,311.82,8.5,D
19.77166,-99.87518,331.23,0.52,0.42,2025-02-16,2010,N,low,2.0NRT,304.51,5.83,D
19.77103,-99.88013,334.66,0.52,0.42,2025-02-16,2010,N,nominal,2.0NRT,306.03,5.19,D
19.86441,-99.18827,338.54,0.57,0.43,2025-02-16,2010,N,nominal,2.0NRT,291.73,6.97,D
20.04794,-99.29182,330.28,0.56,0.43,2025-02-16,2010,N,nominal,2.0NRT,304.23,3.59,D
20.05745,-99.24902,345.74,0.57,0.43,2025-02-16,2010,N,nominal,2.0NRT,296.21,7,D
20.05947,-99.24642,330.99,0.57,0.43,2025-02-16,2010,N,nominal,2.0NRT,294.47,9.38,D
19.52676,-103.38208,339.02,0.39,0.36,2025-02-16,2010,N,nominal,2.0NRT,306.07,2.25,D
19.56716,-103.3623,343.45,0.39,0.36,2025-02-16,2010,N,nominal,2.0NRT,309.36,3.78,D
19.57048,-103.36285,345.96,0.39,0.36,2025-02-16,2010,N,nominal,2.0NRT,310,3.78,D
19.7199,-102.72616,334.04,0.4,0.37,2025-02-16,2010,N,nominal,2.0NRT,294.86,2.55,D
19.72771,-102.71975,332.04,0.4,0.37,2025-02-16,2010,N,nominal,2.0NRT,292.94,2.49,D
19.92704,-101.67607,334.43,0.43,0.38,2025-02-16,2010,N,nominal,2.0NRT,292.93,2.46,D
20.07318,-101.12708,336.15,0.46,0.39,2025-02-16,2010,N,low,2.0NRT,309.99,3.23,D
19.6091,-104.43037,337.28,0.38,0.36,2025-02-16,2010,N,nominal,2.0NRT,306.84,3.1,D
19.96046,-102.3297,332.56,0.41,0.37,2025-02-16,2010,N,low,2.0NRT,304.45,2.76,D
20.28906,-100.12181,340.15,0.51,0.41,2025-02-16,2010,N,nominal,2.0NRT,307.72,5.68,D
19.97851,-102.66891,348.66,0.4,0.37,2025-02-16,2010,N,nominal,2.0NRT,311.28,11.01,D
19.99269,-102.69062,334.69,0.4,0.37,2025-02-16,2010,N,low,2.0NRT,309.55,1.17,D
20.20207,-101.24224,335.27,0.45,0.39,2025-02-16,2010,N,nominal,2.0NRT,299.6,3.22,D
19.77727,-104.35068,335.54,0.38,0.36,2025-02-16,2010,N,low,2.0NRT,307.64,2.28,D
20.39046,-100.11469,337.44,0.51,0.41,2025-02-16,2010,N,nominal,2.0NRT,305.05,2.2,D
20.03289,-102.72861,344.74,0.4,0.37,2025-02-16,2010,N,nominal,2.0NRT,309.1,4.42,D
20.39347,-100.11322,350.06,0.51,0.41,2025-02-16,2010,N,nominal,2.0NRT,311.05,9.33,D
20.37244,-100.48809,341.82,0.49,0.4,2025-02-16,2010,N,low,2.0NRT,313.16,8.43,D
20.16565,-102.13213,338.66,0.42,0.38,2025-02-16,2010,N,nominal,2.0NRT,312.78,6.64,D
20.22025,-101.76417,343.8,0.43,0.38,2025-02-16,2010,N,low,2.0NRT,317.14,22.51,D
19.92405,-103.84819,343.69,0.39,0.36,2025-02-16,2010,N,nominal,2.0NRT,304.8,6.94,D
20.21769,-101.85994,337.05,0.43,0.38,2025-02-16,2010,N,low,2.0NRT,311.3,3.22,D
20.4772,-100.09439,343.85,0.52,0.41,2025-02-16,2010,N,nominal,2.0NRT,310.02,9.18,D
19.77387,-105.28422,347.01,0.39,0.36,2025-02-16,2010,N,nominal,2.0NRT,302.86,8.11,D
20.47609,-100.51968,337.42,0.49,0.4,2025-02-16,2010,N,nominal,2.0NRT,310.92,3.08,D
20.37714,-101.27134,345.18,0.45,0.39,2025-02-16,2010,N,nominal,2.0NRT,313.83,6.87,D
20.14232,-103.0799,337.19,0.39,0.37,2025-02-16,2010,N,nominal,2.0NRT,309.2,2.65,D
20.50278,-100.57608,343.49,0.49,0.4,2025-02-16,2010,N,low,2.0NRT,316.49,11.43,D
20.59892,-99.9257,338.99,0.53,0.42,2025-02-16,2010,N,nominal,2.0NRT,311.51,5.57,D
20.46293,-101.07003,337.71,0.46,0.39,2025-02-16,2010,N,low,2.0NRT,310.72,8.65,D
20.57664,-101.16953,336.24,0.46,0.39,2025-02-16,2010,N,low,2.0NRT,307.23,2.59,D
20.57606,-101.17392,337.34,0.46,0.39,2025-02-16,2010,N,low,2.0NRT,309.99,4.6,D
20.58024,-101.17007,342.68,0.46,0.39,2025-02-16,2010,N,nominal,2.0NRT,310.62,8.29,D
20.59417,-101.20348,336.71,0.46,0.39,2025-02-16,2010,N,low,2.0NRT,309.2,8.19,D
19.9803,-105.43587,343.51,0.39,0.36,2025-02-16,2010,N,nominal,2.0NRT,299.08,4.57,D
20.23813,-103.96503,353.11,0.38,0.36,2025-02-16,2010,N,nominal,2.0NRT,317.67,5.31,D
20.78627,-100.37499,337.9,0.5,0.41,2025-02-16,2010,N,low,2.0NRT,310.49,4.23,D
20.44043,-103.14003,336.05,0.39,0.37,2025-02-16,2010,N,nominal,2.0NRT,309.62,2.15,D
20.76609,-101.36551,339.34,0.45,0.39,2025-02-16,2010,N,nominal,2.0NRT,313.76,8.89,D
20.58038,-102.89536,336.49,0.4,0.37,2025-02-16,2010,N,low,2.0NRT,311.32,3.48,D
20.50202,-103.48415,335.85,0.39,0.36,2025-02-16,2010,N,nominal,2.0NRT,302.19,7.79,D
20.50148,-103.48785,335.33,0.39,0.36,2025-02-16,2010,N,nominal,2.0NRT,302.62,7.79,D
20.80309,-101.38883,347.24,0.45,0.39,2025-02-16,2010,N,nominal,2.0NRT,317.88,8.48,D
20.75868,-102.52007,338.74,0.41,0.37,2025-02-16,2010,N,nominal,2.0NRT,311.83,2.33,D
20.59672,-103.73556,336.5,0.39,0.36,2025-02-16,2010,N,nominal,2.0NRT,299.39,5.55,D
20.96986,-101.82806,339.81,0.43,0.38,2025-02-16,2010,N,nominal,2.0NRT,312.59,2.22,D
20.68775,-103.94339,334.1,0.39,0.36,2025-02-16,2010,N,low,2.0NRT,308.33,4.06,D
21.00314,-102.4157,355.55,0.42,0.37,2025-02-16,2010,N,nominal,2.0NRT,319.9,27.91,D
21.00257,-102.41972,347.52,0.41,0.37,2025-02-16,2010,N,nominal,2.0NRT,321.6,33.29,D
21.00657,-102.41623,341.74,0.42,0.37,2025-02-16,2010,N,nominal,2.0NRT,308.73,3.25,D
20.76044,-105.29941,336.21,0.39,0.36,2025-02-16,2010,N,nominal,2.0NRT,304.96,1.51,D
21.80103,-99.05585,331.02,0.41,0.45,2025-02-16,2010,N,nominal,2.0NRT,299.18,5.36,D
21.79833,-99.05877,330.61,0.41,0.45,2025-02-16,2010,N,nominal,2.0NRT,292.92,1.92,D
21.80247,-99.05931,333.31,0.41,0.45,2025-02-16,2010,N,nominal,2.0NRT,294.98,1.92,D
21.76368,-101.50391,337.2,0.46,0.39,2025-02-16,2010,N,nominal,2.0NRT,302.45,32.95,D
22.25712,-99.26109,346.59,0.4,0.44,2025-02-16,2010,N,nominal,2.0NRT,305.88,7.18,D
22.26122,-99.26164,367,0.4,0.44,2025-02-16,2010,N,high,2.0NRT,305.66,12.72,D
22.16154,-100.72461,354.45,0.5,0.41,2025-02-16,2010,N,nominal,2.0NRT,309.36,28.57,D
22.16528,-100.72523,342.58,0.5,0.41,2025-02-16,2010,N,nominal,2.0NRT,303.24,10.13,D
21.65235,-104.98587,333.63,0.38,0.36,2025-02-16,2010,N,low,2.0NRT,303.94,11.76,D
21.65178,-104.98956,344.32,0.38,0.36,2025-02-16,2010,N,nominal,2.0NRT,305.84,11.76,D
22.26147,-100.96145,338.75,0.49,0.4,2025-02-16,2010,N,low,2.0NRT,309.75,6.26,D
22.48793,-99.29696,347.81,0.4,0.44,2025-02-16,2010,N,nominal,2.0NRT,311.62,10.93,D
22.49251,-99.29357,341.17,0.4,0.44,2025-02-16,2010,N,nominal,2.0NRT,309.49,7.65,D
22.75063,-98.99456,347.61,0.42,0.45,2025-02-16,2010,N,nominal,2.0NRT,304.67,5.14,D
22.0485,-104.74417,341.25,0.38,0.36,2025-02-16,2010,N,nominal,2.0NRT,303.97,3.05,D
22.88223,-99.04413,354.14,0.42,0.45,2025-02-16,2010,N,nominal,2.0NRT,306.23,11.37,D
22.88642,-99.04469,339.71,0.42,0.45,2025-02-16,2010,N,nominal,2.0NRT,302.16,3.84,D
22.84465,-99.48151,354.4,0.4,0.44,2025-02-16,2010,N,nominal,2.0NRT,299.7,5.51,D
22.84419,-99.48544,342.42,0.4,0.44,2025-02-16,2010,N,nominal,2.0NRT,296.45,5.51,D
22.9283,-98.90195,343.96,0.43,0.46,2025-02-16,2010,N,nominal,2.0NRT,305.63,6.11,D
23.09166,-98.67493,343.94,0.45,0.47,2025-02-16,2010,N,nominal,2.0NRT,308.12,38.64,D
23.09646,-98.67117,341.81,0.45,0.47,2025-02-16,2010,N,nominal,2.0NRT,306.35,5.53,D
23.09596,-98.67553,343.5,0.45,0.47,2025-02-16,2010,N,nominal,2.0NRT,307.98,7.12,D
23.10076,-98.6718,340.98,0.45,0.47,2025-02-16,2010,N,nominal,2.0NRT,308,5.53,D
23.10556,-98.66807,342.21,0.45,0.47,2025-02-16,2010,N,nominal,2.0NRT,306.18,8.13,D
23.10506,-98.67239,345.41,0.45,0.47,2025-02-16,2010,N,nominal,2.0NRT,313.43,8.13,D
23.10936,-98.67297,334.34,0.45,0.47,2025-02-16,2010,N,nominal,2.0NRT,304.15,8.13,D
23.10886,-98.67731,352.01,0.45,0.47,2025-02-16,2010,N,nominal,2.0NRT,307.23,11.38,D
23.23578,-99.01923,345.84,0.43,0.46,2025-02-16,2010,N,nominal,2.0NRT,308.26,15.69,D
23.30844,-98.91118,333.41,0.43,0.46,2025-02-16,2010,N,low,2.0NRT,303.79,1.66,D
23.74626,-98.70557,339.93,0.45,0.47,2025-02-16,2010,N,nominal,2.0NRT,308.44,3.33,D
23.27931,-102.43725,336.21,0.43,0.38,2025-02-16,2010,N,nominal,2.0NRT,305.57,2.98,D
23.28223,-102.44202,338.33,0.43,0.38,2025-02-16,2010,N,nominal,2.0NRT,303.9,4.39,D
23.71292,-99.10789,331.98,0.43,0.46,2025-02-16,2010,N,nominal,2.0NRT,304.45,1.82,D
23.30848,-103.05487,337.43,0.41,0.37,2025-02-16,2010,N,low,2.0NRT,309.33,3.21,D
23.01621,-105.2066,350.48,0.38,0.36,2025-02-16,2010,N,nominal,2.0NRT,301.75,4.99,D
23.01953,-105.20718,345.43,0.38,0.36,2025-02-16,2010,N,nominal,2.0NRT,295.96,4.99,D
23.9087,-99.11433,341.26,0.43,0.46,2025-02-16,2010,N,nominal,2.0NRT,304.79,2.7,D
24.02224,-98.41534,334.45,0.47,0.48,2025-02-16,2010,N,nominal,2.0NRT,305.02,1.99,D
24.06486,-98.18336,339.82,0.49,0.49,2025-02-16,2010,N,nominal,2.0NRT,301.5,6.81,D
24.11887,-98.19014,332.61,0.49,0.49,2025-02-16,2010,N,nominal,2.0NRT,301.78,2.71,D
24.00484,-99.24267,348.93,0.42,0.45,2025-02-16,2010,N,nominal,2.0NRT,300.41,7.95,D
23.54686,-103.19122,339.45,0.41,0.37,2025-02-16,2010,N,nominal,2.0NRT,313.94,2.73,D
23.91466,-102.11201,350.22,0.45,0.39,2025-02-16,2010,N,nominal,2.0NRT,314.83,11.38,D
23.50743,-106.49954,346.4,0.4,0.37,2025-02-16,2010,N,nominal,2.0NRT,314.06,6.53,D
23.60285,-106.09534,347.13,0.39,0.36,2025-02-16,2010,N,nominal,2.0NRT,313.24,7.73,D
23.60558,-106.09973,347.83,0.39,0.36,2025-02-16,2010,N,nominal,2.0NRT,315.87,7.73,D
23.6095,-106.09656,342.46,0.39,0.36,2025-02-16,2010,N,nominal,2.0NRT,309.1,4.01,D
23.60891,-106.10033,340,0.39,0.36,2025-02-16,2010,N,nominal,2.0NRT,309.99,4.01,D
23.6596,-106.07408,356.28,0.39,0.36,2025-02-16,2010,N,nominal,2.0NRT,315.31,11.85,D
23.66352,-106.07093,337.84,0.39,0.36,2025-02-16,2010,N,low,2.0NRT,311.43,4.13,D
23.66625,-106.07528,337.77,0.39,0.36,2025-02-16,2010,N,low,2.0NRT,307.96,2.18,D
24.16789,-103.7504,342.98,0.4,0.37,2025-02-16,2010,N,low,2.0NRT,313.43,9.94,D
24.92816,-97.93079,335.19,0.52,0.5,2025-02-16,2010,N,nominal,2.0NRT,300.12,2.64,D
24.93331,-97.92613,333.38,0.52,0.5,2025-02-16,2010,N,nominal,2.0NRT,301.21,8.15,D
24.93279,-97.93135,342.73,0.52,0.5,2025-02-16,2010,N,nominal,2.0NRT,305.19,9.91,D
24.84414,-99.52721,336.12,0.42,0.45,2025-02-16,2010,N,nominal,2.0NRT,305.86,2.97,D
24.84542,-99.52692,337.1,0.42,0.45,2025-02-16,2010,N,nominal,2.0NRT,305.51,2.41,D
25.12379,-97.88774,340.56,0.53,0.5,2025-02-16,2010,N,nominal,2.0NRT,300.5,6.59,D
24.11988,-105.79691,345.13,0.39,0.36,2025-02-16,2010,N,nominal,2.0NRT,306.87,5.91,D
25.12134,-97.89053,342.05,0.53,0.5,2025-02-16,2010,N,nominal,2.0NRT,303.04,5.54,D
25.49616,-97.89909,331.65,0.53,0.5,2025-02-16,2010,N,low,2.0NRT,304.52,1.92,D
25.41098,-99.92068,341.21,0.4,0.44,2025-02-16,2010,N,nominal,2.0NRT,302.06,3.44,D
25.41463,-99.92519,343.9,0.4,0.44,2025-02-16,2010,N,nominal,2.0NRT,301.66,3.44,D
25.68138,-98.30675,333.59,0.5,0.49,2025-02-16,2010,N,nominal,2.0NRT,304.18,4.61,D
25.68085,-98.31184,347.11,0.5,0.49,2025-02-16,2010,N,nominal,2.0NRT,305.51,4.61,D
25.68033,-98.31695,333.7,0.5,0.49,2025-02-16,2010,N,nominal,2.0NRT,306.6,3.49,D
25.81974,-97.55247,341.01,0.56,0.52,2025-02-16,2010,N,nominal,2.0NRT,298.63,8.58,D
25.57751,-99.93362,333.14,0.4,0.44,2025-02-16,2010,N,nominal,2.0NRT,300.96,2.08,D
25.62446,-99.73977,349.37,0.41,0.45,2025-02-16,2010,N,nominal,2.0NRT,301.38,4.7,D
25.624,-99.74392,341.29,0.41,0.45,2025-02-16,2010,N,nominal,2.0NRT,301.24,4.7,D
25.64031,-99.67409,330.44,0.42,0.45,2025-02-16,2010,N,nominal,2.0NRT,300.47,1.84,D
25.60234,-100.92056,336.79,0.53,0.42,2025-02-16,2010,N,nominal,2.0NRT,307.63,4.29,D
25.71384,-100.11504,332.7,0.39,0.44,2025-02-16,2010,N,nominal,2.0NRT,302.33,2.53,D
25.71791,-100.11558,367,0.39,0.44,2025-02-16,2010,N,high,2.0NRT,303.35,6.46,D
25.93618,-98.26025,343.04,0.51,0.49,2025-02-16,2010,N,nominal,2.0NRT,307.99,15.22,D
25.93567,-98.25809,344.55,0.51,0.49,2025-02-16,2010,N,nominal,2.0NRT,304.52,22.64,D
25.72083,-100.30404,330.99,0.39,0.44,2025-02-16,2010,N,low,2.0NRT,305.25,3.13,D
25.37955,-103.32142,337.47,0.42,0.38,2025-02-16,2010,N,low,2.0NRT,310.33,1.89,D
25.90667,-98.98984,338.32,0.46,0.47,2025-02-16,2010,N,nominal,2.0NRT,304.69,2.42,D
25.7948,-100.40553,340.13,0.57,0.43,2025-02-16,2010,N,nominal,2.0NRT,305.34,9.33,D
25.7988,-100.40608,347.74,0.57,0.43,2025-02-16,2010,N,nominal,2.0NRT,308.15,26.76,D
25.79586,-100.49898,348.33,0.57,0.43,2025-02-16,2010,N,nominal,2.0NRT,305.56,7.5,D
25.79983,-100.4996,341.84,0.57,0.43,2025-02-16,2010,N,nominal,2.0NRT,305.66,7.5,D
25.79823,-100.49548,334.27,0.57,0.43,2025-02-16,2010,N,nominal,2.0NRT,304.67,5.73,D
25.79758,-100.50118,337.91,0.57,0.43,2025-02-16,2010,N,nominal,2.0NRT,304.36,5.73,D
25.80156,-100.50182,337.34,0.57,0.43,2025-02-16,2010,N,nominal,2.0NRT,303.09,5.73,D
25.82158,-100.57388,346.76,0.56,0.43,2025-02-16,2010,N,nominal,2.0NRT,307.78,30.16,D
25.82093,-100.57949,346.15,0.56,0.43,2025-02-16,2010,N,nominal,2.0NRT,305.64,23.19,D
25.82554,-100.57455,339.88,0.56,0.43,2025-02-16,2010,N,nominal,2.0NRT,307.93,30.16,D
25.82489,-100.58016,345.45,0.56,0.43,2025-02-16,2010,N,nominal,2.0NRT,305.33,23.19,D
25.90679,-100.11683,342.7,0.4,0.44,2025-02-16,2010,N,nominal,2.0NRT,303.49,4.39,D
25.97115,-100.16156,341.91,0.4,0.44,2025-02-16,2010,N,nominal,2.0NRT,302.93,5.52,D
25.97071,-100.16552,342.26,0.4,0.44,2025-02-16,2010,N,nominal,2.0NRT,302.22,4.24,D
26.15397,-98.48023,332.08,0.5,0.49,2025-02-16,2010,N,nominal,2.0NRT,304.03,3.19,D
26.15851,-98.4808,336.96,0.5,0.49,2025-02-16,2010,N,nominal,2.0NRT,304.1,3.19,D
26.07858,-99.61325,333.13,0.43,0.46,2025-02-16,2010,N,nominal,2.0NRT,301.03,1.87,D
26.1978,-98.63241,341.49,0.49,0.48,2025-02-16,2010,N,nominal,2.0NRT,304.11,3.05,D
26.28072,-98.73038,336.6,0.48,0.48,2025-02-16,2010,N,nominal,2.0NRT,303.72,3.04,D
26.29913,-98.7277,330.02,0.48,0.48,2025-02-16,2010,N,low,2.0NRT,301.72,2.44,D
26.4014,-98.93507,341.89,0.47,0.48,2025-02-16,2012,N,nominal,2.0NRT,302.88,6.87,D
25.34801,-106.91914,333.42,0.39,0.37,2025-02-16,2012,N,nominal,2.0NRT,304.56,2.37,D
26.40079,-98.93318,341.26,0.47,0.48,2025-02-16,2012,N,nominal,2.0NRT,302.99,5.02,D
26.86627,-101.46338,337.76,0.52,0.41,2025-02-16,2012,N,nominal,2.0NRT,306.51,8.52,D
26.8686,-101.46121,330.63,0.52,0.41,2025-02-16,2012,N,low,2.0NRT,305.16,4.71,D
26.86797,-101.46651,332.51,0.52,0.41,2025-02-16,2012,N,low,2.0NRT,306.05,3.98,D
26.19468,-106.63009,342.37,0.39,0.36,2025-02-16,2012,N,nominal,2.0NRT,307.01,10.7,D
26.19799,-106.63072,355.78,0.39,0.36,2025-02-16,2012,N,nominal,2.0NRT,310.01,10.7,D
25.93459,-109.16325,333.92,0.46,0.39,2025-02-16,2012,N,nominal,2.0NRT,308.16,1.84,D
26.67592,-105.16071,339.3,0.39,0.36,2025-02-16,2012,N,nominal,2.0NRT,313.76,3.19,D
26.67924,-105.16131,339.17,0.39,0.36,2025-02-16,2012,N,nominal,2.0NRT,310.46,3.19,D
27.32774,-100.28503,333.2,0.4,0.44,2025-02-16,2012,N,low,2.0NRT,303.26,3.36,D
27.33058,-100.28393,336.12,0.4,0.45,2025-02-16,2012,N,nominal,2.0NRT,304.27,2.5,D
26.49618,-106.63232,338.67,0.39,0.36,2025-02-16,2012,N,nominal,2.0NRT,302.99,6.11,D
27.02888,-106.34669,336.64,0.38,0.36,2025-02-16,2012,N,nominal,2.0NRT,309.67,2.06,D
28.51897,-97.77711,339.65,0.59,0.53,2025-02-16,2012,N,nominal,2.0NRT,294.48,7.2,D
27.14541,-108.33945,333.33,0.42,0.37,2025-02-16,2012,N,low,2.0NRT,308.25,4.66,D
28.52385,-97.77768,333.24,0.59,0.53,2025-02-16,2012,N,nominal,2.0NRT,293.01,7.2,D
27.06651,-109.26088,343.08,0.45,0.39,2025-02-16,2012,N,nominal,2.0NRT,311.46,4.97,D
27.73403,-105.15654,336.58,0.39,0.36,2025-02-16,2012,N,nominal,2.0NRT,307.98,1.36,D
28.77649,-95.85459,327.96,0.39,0.59,2025-02-16,2012,N,nominal,2.0NRT,291.44,1.51,D
27.53788,-107.49358,330.15,0.39,0.37,2025-02-16,2012,N,nominal,2.0NRT,302.92,1.94,D
28.88173,-96.90307,336.14,0.33,0.56,2025-02-16,2012,N,nominal,2.0NRT,292.63,5.49,D
28.93708,-96.28226,367,0.36,0.58,2025-02-16,2012,N,high,2.0NRT,294.6,15.51,D
28.88603,-96.91409,352.55,0.33,0.56,2025-02-16,2012,N,nominal,2.0NRT,292.86,9.18,D
28.15428,-105.5442,335.66,0.39,0.36,2025-02-16,2012,N,nominal,2.0NRT,309.83,2.12,D
28.34596,-104.67518,335.43,0.4,0.37,2025-02-16,2012,N,nominal,2.0NRT,310.07,16.89,D
28.34934,-104.67577,337.89,0.4,0.37,2025-02-16,2012,N,nominal,2.0NRT,312.35,16.89,D
28.34877,-104.67985,313.51,0.4,0.37,2025-02-16,2012,N,low,2.0NRT,319.44,16.89,D
29.37397,-94.93661,325.19,0.44,0.63,2025-02-16,2012,N,nominal,2.0NRT,294.88,1.85,D
29.5525,-94.49289,332.11,0.47,0.64,2025-02-16,2012,N,nominal,2.0NRT,288.59,2.54,D
29.60294,-94.64713,348.61,0.46,0.64,2025-02-16,2012,N,nominal,2.0NRT,287.13,38.4,D
29.60261,-94.65207,340.02,0.46,0.64,2025-02-16,2012,N,nominal,2.0NRT,301.92,25.51,D
29.60229,-94.657,328.18,0.46,0.64,2025-02-16,2012,N,nominal,2.0NRT,288.5,25.51,D
29.63196,-94.38643,347.41,0.48,0.65,2025-02-16,2012,N,nominal,2.0NRT,289.57,4.96,D
29.6313,-94.39668,333.09,0.48,0.65,2025-02-16,2012,N,nominal,2.0NRT,289.52,4.63,D
29.63802,-94.38689,333.19,0.48,0.65,2025-02-16,2012,N,nominal,2.0NRT,288.3,6.7,D
29.63769,-94.39201,342.35,0.48,0.65,2025-02-16,2012,N,nominal,2.0NRT,290.09,4.17,D
29.63736,-94.39712,328.17,0.48,0.65,2025-02-16,2012,N,nominal,2.0NRT,289.13,4.17,D
29.6054,-94.64886,367,0.47,0.64,2025-02-16,2012,N,high,2.0NRT,290.94,65.63,D
29.63282,-94.38783,353.26,0.48,0.65,2025-02-16,2012,N,nominal,2.0NRT,290.35,5.32,D
29.63223,-94.39809,331.88,0.48,0.65,2025-02-16,2012,N,nominal,2.0NRT,289.17,4.71,D
29.63888,-94.38831,338.42,0.48,0.65,2025-02-16,2012,N,nominal,2.0NRT,288.5,5.32,D
29.63858,-94.39342,333.32,0.48,0.65,2025-02-16,2012,N,nominal,2.0NRT,290.11,5.32,D
29.65837,-94.56805,337.91,0.47,0.64,2025-02-16,2012,N,nominal,2.0NRT,290.42,6.64,D
29.66437,-94.5685,354.7,0.47,0.64,2025-02-16,2012,N,nominal,2.0NRT,291.52,6.64,D
29.26343,-99.88623,367,0.45,0.47,2025-02-16,2012,N,high,2.0NRT,305.09,12.67,D
29.26775,-99.88682,337.49,0.45,0.47,2025-02-16,2012,N,nominal,2.0NRT,300.51,3.94,D
29.75034,-94.16571,347.71,0.5,0.66,2025-02-16,2012,N,nominal,2.0NRT,289.56,4.91,D
29.75681,-94.16081,353.69,0.5,0.66,2025-02-16,2012,N,nominal,2.0NRT,289.65,30.08,D
29.75648,-94.16614,348.95,0.5,0.66,2025-02-16,2012,N,nominal,2.0NRT,295.51,31.86,D
29.75037,-94.16332,339.99,0.5,0.66,2025-02-16,2012,N,nominal,2.0NRT,288.4,15.29,D
29.75652,-94.16377,367,0.5,0.66,2025-02-16,2012,N,high,2.0NRT,297.87,15.29,D
29.75621,-94.16911,343.64,0.5,0.66,2025-02-16,2012,N,nominal,2.0NRT,289.38,15.29,D
29.57452,-98.03439,330.51,0.58,0.52,2025-02-16,2012,N,nominal,2.0NRT,290.69,2.17,D
29.57728,-98.03104,336.76,0.58,0.52,2025-02-16,2012,N,nominal,2.0NRT,295.57,4.76,D
28.68573,-106.08736,332.65,0.39,0.36,2025-02-16,2012,N,nominal,2.0NRT,302.41,2.08,D
30.2431,-93.44817,354.1,0.55,0.68,2025-02-16,2012,N,nominal,2.0NRT,287.57,6.26,D
